y0_HR,yhat0_HR,HR_hist,RMSSD_hist,SDNN_hist,HR_pred,RMSSD_pred,SDNN_pred,fatigue_flag,arrhythmia_flag,workload_score
89.83287,121.09783,"[80.0371284  73.21602638 54.77050327 81.64575311 67.11603519 68.68172251
 77.99553722 62.77779713 70.64523077 69.57482273 73.31103392 54.9649867
 67.5758604  66.48456011 73.70876845 62.39873444 75.61342515 78.58146708
 66.46126585 84.60432235 65.81105402 75.90377988 50.11553586 76.72849057
 72.63731028 54.32867351 76.29553114 75.53203576 75.22638543 62.00627993
 80.28366145 75.85317166 83.81373512 75.06236912 79.51510462 85.88218129
 56.96828432 81.64387325 67.09965464 64.80515352 55.34113129 79.47225835
 72.42226944 70.29410801 78.23314848 72.77694305 73.21343211 76.2223973
 73.05237982 80.58857006 68.70353082 69.26562014 60.58224365 75.32184519
 62.90881122 66.0084954  76.5449651  70.81809051 61.12988283 75.17539274]","[16.35703833 39.47692221 39.20072061 21.2927479  45.58612447 35.68692778
 43.50634255 53.59889996 30.27842736 41.37958079 41.38430363 27.79612156
 29.64952255 36.54540508 39.5266207  47.85588746 45.95235011 37.01223941
 37.07626735 42.5938086  38.16195774 59.88228214 27.79279537 36.27955861
 43.34034207 44.1368962  41.6202978  38.51562658 31.9767871  20.53689699
 41.78220293 45.60595888 24.59776835 39.64085884 44.04848701 33.32167959
 49.83671557 34.38220177 33.57194937 24.76209172 32.17603133 43.72465527
 51.71663529 35.74239497 46.23902915 47.9737381  25.71964565 44.95275213
 32.58829602 40.08788845 27.21021065 36.03840394 39.50379354 34.70126335
 42.13664877 44.3475463  44.87201815 33.420593   53.57688873 20.66223133]","[83.67307125 44.95111799 41.89790042 49.35512353 55.40160461 41.36467916
 55.35765322 38.41029352 43.40214002 59.07469164 60.51569925 34.67682876
 50.75819069 48.52022473 58.27970887 56.91239255 44.00225812 61.27813491
 43.22669942 48.55473291 29.03776003 48.71011388 48.75783066 46.01672791
 61.90061755 42.44491142 38.64191987 44.69186513 59.47069847 69.78190281
 31.5553736  44.52733249 44.00814193 40.8979259  43.10414961 49.7133891
 65.87350546 42.95638976 52.47265544 31.28720752 45.76928516 50.26220816
 28.89520991 43.26847317 64.79806392 36.70146353 28.41081794 66.11409408
 45.27205718 39.42116443 32.34224744 66.46910232 54.38764433 53.0914687
 48.69983271 43.17007863 33.84672834 46.51336928 43.420107   64.89523678]",121.09783,32.923845199693545,67.88053015984916,1,1,62.427478298151684
96.76091,121.11161,"[66.46248335 77.02320217 72.58723685 77.84588027 75.96821827 71.49669784
 71.26318555 63.79941941 68.02045799 62.81703557 74.49237045 70.99546289
 63.21913509 50.55227486 81.67554336 70.80806848 80.79709448 77.55886952
 82.69556899 62.63231216 75.63515797 72.95649986 58.46236319 76.71512682
 66.72326441 71.2061649  88.13457151 52.33989453 62.57018201 72.28279549
 70.94416209 70.66631386 72.70403951 61.16504424 80.12533564 77.05609983
 64.6554682  61.39394966 66.40790616 69.43286383 70.48806323 61.19699987
 56.13211094 68.52943732 66.91962713 73.45283297 78.22112576 80.9806815
 71.4462351  56.03582548 72.86315041 44.96854903 66.19110338 72.80139172
 71.17559435 77.43800083 69.13159682 63.37580135 61.04235981 67.78371728]","[38.92343381 56.91515625 61.29488783 40.51884739 35.21694209 52.51946461
 31.83248197 13.83945458 52.64442577 24.33640634 28.93339388 36.51275012
 35.74281056 38.99848478 49.20348894 33.79151871 44.60557606 34.99518146
 37.67370819 41.63634455 52.35459416 55.38267471 46.30348442 22.23785884
 52.02902142 40.19188073 29.85887622 54.46425623 31.05515534 58.85574009
 36.96230102 35.47264125 43.74291404 22.38195947 55.25221029 41.87993139
 38.24013631 49.83252912 30.3447876  34.12168997 28.93937037 31.97651777
 41.49790959 55.95674738 42.56778545 36.75653252 61.74835039 41.34716179
 40.68438006 45.37945375 48.03458076 36.15152312 42.62839538 30.83205825
 51.47514857 20.61377703 27.87007488 22.51974818 40.94281273 43.26093391]","[32.82836613 43.3121387  64.68156532 41.19937474 50.78480772 50.78339186
 74.21936115 64.90040833 48.54359332 60.84608035 44.11476891 52.29403311
 61.66690762 41.83874858 59.55312907 26.72128686 56.78101253 59.55916447
 58.31195992 65.58283719 39.59645358 41.90206167 43.10310607 61.33594091
 52.10659912 38.78241449 66.64417366 41.19409406 50.82697613 59.3569342
 40.14503363 54.48890907 19.93222821 32.94734167 56.60638307 43.72322557
 55.65096969 60.07822487 57.37836127 76.46100315 39.15946092 49.75527822
 55.238066   42.93494981 54.45527872 28.30236891 59.59135366 46.21242892
 48.46063564 48.72922496 50.94803404 51.60628501 56.65997891 56.13289866
 50.64139499 57.46613447 46.56610673 49.94336474 58.82461535 34.17299531]",121.11161,30.676713277801127,75.46632852693509,1,1,68.38588878789798
100.139084,121.112885,"[60.63023782 55.78256344 68.02948731 72.93325011 48.99799283 63.12084389
 58.90042558 67.86720257 73.32902927 61.94984114 60.00330897 61.82815598
 78.50570133 69.72019256 61.65505578 61.6639682  72.23590226 67.66794893
 60.6356917  64.70487596 63.00300845 78.35163601 57.0875327  71.74486531
 62.01274655 80.09556147 79.59195014 56.23356075 66.43804626 86.37186257
 71.44729503 73.72974135 87.7222532  77.76646888 65.84053502 74.13769797
 99.30355606 68.9840982  76.62380546 79.82838575 57.83764563 71.80767791
 70.04540052 68.87296739 76.82653272 62.72089377 62.31594409 61.75599411
 61.94766652 78.33971856 67.9974841  68.40616516 73.30193782 69.52993752
 68.80750629 74.99604721 56.44504818 67.25546651 84.37746605 69.4551149 ]","[46.51216624 18.41393626 45.12762729 45.18030944 47.10158356 45.80429972
 24.5412361  42.2135106  44.86058673 30.9460903  42.66481115 45.48108958
 46.26508914 30.109417   59.56341316 38.0199684  38.59900872 48.56342795
 21.25542751 44.25927263 31.38929568 35.05336482 39.43312516 59.75482735
 55.36255527 61.33406651 37.30383973 48.61379991 45.84693077 51.65082296
 16.73156466 43.80268964 54.74581503 35.76867243 57.10329181 17.86135694
 51.68032329 55.49053261 44.71049239 52.60667403 37.08845761 54.32344663
 46.09488534 32.05809769 58.46934192 34.82174098 33.07592781 31.51354162
 42.56509389 33.77516136 38.60836913 34.35467767 31.35655325 34.58215916
 60.72027099 49.59646312 56.63499229 43.13325575 26.06854623 33.71999417]","[45.8387217  56.05416799 31.11137067 33.83912375 50.13832409 45.6757686
 41.81488563 61.34559394 64.02120462 60.69945937 55.87746673 48.00237054
 44.96372557 29.31244161 53.9706593  39.53832498 31.04131487 41.80457555
 52.50439342 46.9430003  59.72606126 67.99259502 42.87866665 55.86783817
 43.90266503 65.25257108 41.61715918 58.68291265 39.35351188 44.77909877
 44.53140984 66.97333522 36.37609215 22.40547879 38.79968997 28.71761199
 48.49510198 56.32854158 71.45457994 30.81878925 45.57383696 53.15650471
 46.37936642 58.75844047 56.15734725 63.08976416 46.94444827 53.30975891
 60.04845466 30.55115023 68.73468082 57.55713369 48.46499964 53.15623662
 65.32534988 55.23994822 49.84366602 22.21773867 46.56577847 56.03517779]",121.112885,24.530319420364215,40.516930164862075,1,1,84.8384449287843
79.19967,121.111015,"[76.40467726 68.68272235 70.38767733 67.72623716 63.88254735 69.146814
 71.88444346 77.94050815 81.65420665 73.00306192 64.09454426 66.68513827
 60.87715176 63.41437016 81.30440155 78.24094102 66.00715869 77.09890099
 63.5946934  68.02223345 72.4324318  76.40988657 63.31067941 82.08763191
 56.86717816 74.01769318 61.45972102 63.8986839  70.91760889 66.87683323
 66.09037248 72.04285419 73.10549159 72.16292163 79.01242217 70.77524268
 60.85088726 75.0510446  65.8795321  60.35562223 76.1928097  74.01390927
 67.0046289  73.69776401 72.9539991  91.58664051 73.11304803 64.27004326
 70.56106167 54.11774905 69.793647   72.88248948 66.6577333  65.9791599
 63.80543714 83.8768836  72.3979034  68.61321277 62.43518131 61.2833526 ]","[48.56985866 34.37206221 53.03411206 55.28839647 26.16454362 24.07795395
 40.55573709 45.1622145  40.95647431 56.51172874 42.87656486 26.93178134
 43.96109909 46.11171737 57.3900249  43.17196159 45.21303196 48.53489081
 55.04239567 40.39007375 42.12104578 38.68772408 32.91730369 42.64206211
 46.61239785 35.46974558 44.46786581 29.08755062 45.98253941 47.53263793
 45.9615578  36.67739665 21.37305285 57.65391422 37.31418994 36.48555749
 50.29800469 42.25267322 46.58882593 41.73959555 60.32367947 20.63158566
 48.61005515 44.56801361 32.11919599 43.39229467 38.98942785 16.79360742
 44.74631171 43.50020838 43.90096019 39.25592343 44.68759424 42.32573156
 47.04994019 32.46319901 34.4392867  41.70631959 32.31650584 37.00745344]","[54.91659847 63.10697255 58.19480923 62.59345775 57.65342401 61.16084099
 49.13506504 56.18262979 50.65873231 41.18045227 44.59403505 53.60290309
 64.77208004 70.0407689  45.29097726 47.10273393 55.08742356 18.49769211
 36.81153907 32.68183918 34.45420411 51.13564469 57.68556107 48.3139617
 50.42130482 36.01722275 57.87663392 43.5752377  60.00226183 58.87848078
 49.03238585 29.60664099 29.01957628 42.97362927 29.24524773 54.72920604
 33.33582451 56.36974759 41.92365091 52.92093366 66.094393   38.08795916
 46.37755382 49.43290172 57.21740714 49.9506963  68.85229726 66.21928968
 49.81395898 42.37011481 51.89697537 39.59244571 49.33673676 45.81659544
 44.536299   57.04158076 33.83237226 47.82466099 51.20495891 39.76469192]",121.111015,50.72457436266144,42.219915161715434,1,1,80.61278485327813
85.15646,121.10872,"[93.36146325 72.53384646 57.00788354 74.44203567 53.31082927 56.72602166
 77.61243628 56.34498118 72.95270977 75.41634697 74.90979547 62.83744788
 67.78988597 63.9305373  72.36833093 81.08572405 81.52431386 75.68105699
 68.69273498 73.00811939 86.31095491 71.48518714 82.24324161 78.17690827
 74.30679921 72.81685676 72.52991732 68.61631777 74.10056299 75.00075864
 69.80654166 68.03313641 77.74522696 84.05807838 70.35191588 73.13160115
 71.82152992 59.74408372 84.22741521 62.14462786 60.94369574 57.30508945
 56.00995159 62.90564109 69.57040865 61.15430904 69.99067009 70.91912148
 67.30255753 75.66601102 66.5017485  68.61639604 72.01108475 68.76343684
 83.06563581 71.50613735 58.86631865 72.80653823 75.96967102 77.20388375]","[25.81930674 52.97098174 44.64553148 20.36746212 20.8448087  46.98633556
 50.88211019 37.94660371 33.80241155 32.86568411 46.26042297 64.7925376
 22.68186386 45.12086446 47.69629604 35.86167513 41.03707684 55.18429649
 41.53455802 41.26929197 61.55419469 41.31425544 40.8202696  48.89117087
 28.64735258 44.09661702 32.58846815 40.53792148 27.45458544 59.05077722
 43.15274369 43.54750191 27.66243634 61.3746104  42.73308839 40.44943153
 39.78232902 25.8470753  34.55428525 40.01703327 51.64617497 31.60189109
 37.57449735 43.36657756 27.36427831 60.3269266  44.85040674 33.18920807
 49.18250661 42.52825616 44.63742867 36.97871016 37.87286826 29.94017056
 49.3946599  24.44685106 53.78333459 30.70342965 44.79760192 43.93102649]","[30.87235939 37.26215081 59.75080585 62.73998851 47.48563188 28.45064946
 44.8339073  50.4411796  31.61804007 44.73936562 54.00861524 47.76033341
 52.25823637 61.84672601 63.71017248 61.11407858 61.53206396 50.65627961
 36.6050977  42.50047092 55.81323943 48.32367214 50.35887131 50.33634133
 60.31222115 46.63664185 47.22569105 33.10941837 52.4387635  46.61349218
 48.32738572 54.07383717 63.61602831 43.34262306 53.08453407 46.12839212
 47.77265171 39.76945165 64.64746455 48.07246126 44.30290952 13.21134063
 42.82538889 33.48682111 37.47497874 58.95459683 34.7767245  66.03896861
 40.33598221 39.33741982 55.50063751 52.93444687 54.19443979 72.30163122
 54.68005288 55.02036086 49.29928069 37.30731124 65.44501823 59.67729   ]",121.10872,19.208860612938633,43.94413409066608,1,1,74.21318408696044
93.19343,121.10484,"[79.02928837 64.6027802  71.63611971 59.30395723 76.26633778 76.07109677
 79.73957372 80.46854958 59.46727041 76.30430196 71.19577003 68.19611669
 70.3297028  73.25126703 78.14848451 73.26726408 54.77282812 70.95580567
 68.71085315 85.58103105 94.44311033 82.91068775 79.71961135 63.04658871
 68.75832614 63.68630435 83.97447991 65.00024917 72.30845324 79.35353919
 72.76602957 65.70453051 74.22152117 74.41829813 52.75718759 67.70093522
 68.9819417  77.18753837 66.15629992 70.25975243 77.34504513 74.82050364
 84.236052   68.97624969 71.53067903 42.64546292 74.82884412 72.33648998
 66.61465653 76.07877596 67.0229198  61.70573138 79.70877909 73.7943556
 78.21621838 64.38596544 81.64727762 64.15726761 67.71939961 61.0078171 ]","[41.78562307 48.57794921 53.14642847 51.01689304 39.03458713 52.65256256
 34.74923146 39.09463173 49.33822629 24.20605343 51.81691049 35.46945988
 36.46237106 41.96771699 35.41974337 44.26945227 49.87421232 48.10183903
 32.46509341 26.79687699 31.64305499 34.72621374 27.62276166 51.7586727
 48.38846871 33.99059427 22.1808456  45.25075055 41.57152488 45.63100026
 40.3213223  31.549386   27.61184529 29.87692474 49.4181292  42.49466028
 43.45834271 30.58765005 36.5446705  45.43057526 31.00442283 42.53272649
 30.94384484 40.70948725 62.91876621 39.69357992 45.96606399 44.77671929
 67.26113712 35.61748334 30.53113603 45.72654573 43.25040266 39.51663696
 36.93007067 39.53077192 37.43954154 39.28086975 24.29710069 30.94454282]","[45.20472353 62.81420936 44.73896474 37.75967825 43.08133732 35.11042106
 60.50134687 48.77767344 48.45653956 42.9371044  35.98553898 36.86801173
 41.91364692 41.21746945 76.59603237 56.28200925 57.5528988  78.79508836
 63.91128037 44.57484567 45.52891044 36.92006631 43.03427695 36.94947174
 44.40294483 58.25185152 52.89954756 45.59189506 47.19871457 50.26950223
 59.07574242 79.68714947 58.31755042 37.0204537  50.65970924 34.90785465
 51.65977847 34.39892573 39.63596327 22.48958526 49.46594442 68.1900249
 32.37761188 61.30796624 74.06767851 73.03353045 69.46362896  8.12480696
 60.182775   35.86268424 45.8785262  48.157358   58.63669097 48.43960266
 57.98468738 72.6900231  65.07198635 62.84182199 53.65035841 48.8291409 ]",121.10484,43.92220237147559,59.91429902577132,0,1,75.28090428303621
94.5983,121.113014,"[78.529722   81.84605474 50.35416421 71.08681463 65.0571448  67.67450517
 79.75977178 72.47278057 62.13162276 61.49882203 78.01368862 63.37837584
 68.44903198 58.18402654 70.48106927 75.54349359 65.78020598 72.9190536
 63.64866476 62.94861555 68.1557893  46.84918646 68.53056234 75.5494738
 76.67406283 75.11429116 70.0840139  69.02662989 71.28624236 85.43564497
 57.77052339 56.04434206 62.23246288 80.67310319 71.09657857 77.37182507
 82.77696756 83.55863865 71.92501324 78.06124764 68.21990717 70.49044862
 54.93195213 58.32772086 73.95002724 67.56781094 61.41172926 66.29750694
 77.7658275  57.19938692 73.0463508  62.33913525 72.17815993 59.00671461
 78.06437488 68.89170577 63.96964104 67.29457956 73.22783116 67.15975813]","[26.13927641 50.55645809 28.93199855 40.26344483 33.26782236 36.08006323
 52.66043433 21.38618246 27.71050703 59.59880995 47.68392582 32.99219427
 39.09947439 32.98688749 21.942774   31.80083774 34.29261025 35.53962503
 52.86104467 41.33000649 41.70891392 38.53763659 42.90681827 41.07117905
 33.10803022 20.67708122 34.23988246 43.75021917 34.58561213 50.0738215
 40.15928221 49.20816225 15.44247688 28.7363344  40.90793291 43.3477558
 41.90016474 34.43795827 45.12757177 52.87693    44.89114281 35.51643996
 46.21527162 42.52127547 32.11465475 39.7855093  31.99479875 46.2831716
 50.2794802  33.94282091 43.63169602 29.15748439 43.52901229 25.14460336
 43.24385273 40.00450887 38.60409334 50.87704374 44.9461919  38.73327858]","[56.82987739 71.34819046 58.13139286 47.468761   56.22131018 43.75128616
 61.74796924 60.29750062 54.78741717 41.4552634  48.0919653  74.99838071
 55.14803527 58.556885   54.00414561 40.58523306 69.32567319 60.13859742
 54.33980671 43.39903239 71.86034115 47.47850196 42.13107161 45.05510743
 48.54354168 71.25264935 48.59843579 52.92457822 42.02977779 69.51909374
 52.86522284 33.38430315 50.34098095 50.13016172 39.2152227  51.95672977
 28.49640518 56.51095762 48.96534825 76.24667593 61.94697671 56.97615699
 61.57008706 44.3811946  69.48065008 29.20910025 35.19755643 57.33335256
 51.26492158 45.45887319 64.00147143 54.89878536 64.40166471 42.02877245
 79.59023661 35.26419945 60.28445765 41.65077704 63.18512997 40.07088445]",121.113014,37.2526090062034,35.520871456847054,1,1,69.99182885653343
94.06953,121.11208,"[64.86045583 80.45730766 61.37247498 70.78549014 73.27944155 81.7751381
 65.78068502 70.4677034  77.91166688 64.37721807 64.21520248 82.79679363
 70.49571657 57.99446763 80.76039023 72.81345331 78.14345639 70.36867696
 65.33956254 68.04537942 86.11066601 72.96105552 80.54296606 46.64985256
 72.06229659 64.12226132 47.79995948 57.56616805 68.51175717 63.49545592
 72.71456466 83.47099425 59.50477367 69.17756277 85.82862116 65.83995375
 64.07702523 65.7526046  76.86314758 73.28190621 68.36900163 66.7770037
 60.65656372 70.69937561 54.13917584 61.33487701 77.6800989  60.83951949
 75.9995295  72.40363289 81.71484194 67.06955087 71.59635769 68.85918085
 64.325761   75.8606442  70.25862793 58.89422276 75.75459551 68.47728004]","[11.57264305 46.54538531 50.30284613 53.2869224  26.83845856 35.35557188
 52.1036438  24.96752549 42.62391939 27.99380286 39.5575226  38.59390739
 49.68420418 18.20735904 39.97829463 35.36861229 49.20613607 54.46621946
 49.33833162 48.94423852 20.08150145 54.57002561 38.91191946 43.70919384
 42.2624119  45.98319998 21.94470712 44.38716912 38.28960747 45.45282681
 37.24855407 46.71980621 39.86425545 46.62797782 45.93421097 48.97656373
 37.86563696 19.74875613 60.05610891 48.0005995  44.75824615 43.14864423
 45.79980125 57.9636732  35.75838206 48.0667161  48.88989861 32.24397728
 35.45199439 41.84047338 44.10369096 30.06735593 32.52377796 46.87277882
 33.67938073 26.72862093 55.10223645 50.87652117 61.54631511 46.86873982]","[60.31048517 51.22320971 28.46763016 44.49199038 40.02115546 54.91724411
 48.99262346 46.8009259  48.7043078  39.25276047 48.25077443 54.33472034
 74.48410035 54.13582409 64.75379727 45.22721501 53.99288346 57.49283856
 58.03044926 29.06154719 39.93182376 45.41766771 61.21992287 45.81127663
 42.3233974  47.79448717 65.01252495 47.7063665  53.90640991 65.23000233
 22.64470227 68.26075488 53.9488704  52.411353   43.96723956 55.85163241
 39.73460151 46.50702853 50.20619379 40.85814834 20.6850093  25.68335453
 58.21005693 42.08011361 58.40785615 42.0553619  48.93015659 54.93054096
 63.9187887  53.25341953 63.41838742 73.08792884 67.9294388  29.55828908
 56.80022513 55.1551123  53.24710934 27.45242936 53.52516159 46.59175869]",121.11208,47.37283754971381,38.045087071694354,1,1,68.90071633228419
89.10071,121.09749,"[72.31048005 80.42492023 70.3966482  67.50312607 84.46343003 52.40776279
 73.49157318 74.72341059 55.25053954 60.86032656 63.61632415 84.00492395
 69.3454444  64.08399165 46.16995291 67.13652177 68.699172   65.8399612
 77.51520549 68.78712513 80.01768772 61.7115122  63.4442312  65.17020028
 81.73654312 57.91552996 63.5391589  64.15940519 82.34235969 71.44225486
 58.96633191 55.8335856  68.88382264 87.48762582 63.43996864 76.36704591
 69.56156504 76.79085704 60.5316193  72.51849846 61.77992828 45.7601855
 78.39733579 70.23160188 75.46623318 68.77220281 74.29267152 54.39967961
 65.41238335 56.46731022 77.37049022 66.7342558  70.26680185 46.7023364
 76.1048102  70.31459003 60.54849005 77.74872669 68.50474551 68.72240426]","[59.60813679 52.62519396 59.3791253  16.24874388 20.13420713 50.87176457
  1.52325214 43.86522817 46.73702565 47.3371147  39.20134758 50.99832993
 47.00180361 38.39417549 52.28031389 45.56741904 41.15987714 47.49063774
 39.73827889 36.38683511 41.46650408 53.72842641 34.62342046 33.42923352
 42.09922603 38.8756452  27.04138798 40.14944224 21.92606424 42.93774581
 38.81794757 29.62333412 40.50129662 35.65637398 47.80025867 36.64390018
 53.37256346 48.81627003 53.36321056 43.8362725  38.68983166 38.37810416
 32.88861526 43.77436309 18.45381735 24.63478426 38.5418146  37.01084705
 38.90291774 44.87134863 38.18480518 37.95713519 50.0900421  33.5753665
 47.74476353 37.04512709 30.92523724 32.51055989 47.34896392 23.18392466]","[51.85496342 49.4934109  62.86654126 51.19031825 44.23291499 48.91496391
 48.98332716 60.46664526 67.71179011 51.80236414 51.17738582 41.78405234
 47.58602971 49.27970326 56.6055654  63.72145104 50.41886022 60.14574954
 45.09096474 55.13885354 60.02095496 27.35141442 30.51440653 39.79190638
 40.71801398 32.30411806 74.56120278 48.48056063 66.81146381 69.31977571
 46.10043893 52.4431109  75.70944071 33.62725306 54.37829773 60.73299575
 41.68208759 56.87520197 49.88990449 38.9880745  51.74338028 30.17782506
 47.67215785 34.00114186 53.14465463 30.6908042  59.54604634 51.34138695
 51.15136226 46.65104716 41.35515762 63.31805698 39.90397758 51.69561716
 42.18160616 41.67001908 67.28319582 56.36343953 40.50585914 42.4434965 ]",121.09749,38.929314990023045,55.92896872112284,0,1,68.82771376788432
89.14996,121.11186,"[65.50546979 68.30238702 69.07136484 57.55631049 68.1894139  67.88924034
 67.51160898 81.42938136 70.69823808 87.7696214  69.09583551 61.95040768
 83.66326475 69.51600192 68.03544775 71.56466701 79.58761433 71.08276233
 62.48823083 68.67000062 67.59991818 68.16598094 72.95356    67.38965509
 73.47809709 67.53888447 70.57706922 77.0934167  75.87550035 65.43530891
 80.26778686 78.58036431 70.22091133 72.87653602 70.5544691  63.07317729
 63.80051523 64.41688262 72.39775609 68.18922832 82.06021624 72.0895638
 78.09578452 69.63746373 62.28147985 59.09783018 64.40672822 58.47943756
 62.68160087 79.76430893 61.78985716 63.9689649  73.71735565 67.93261683
 72.39624763 81.32643824 72.19938844 65.58850574 66.86060319 71.47598748]","[38.17602885 40.3730824  45.71839433 37.41196956 21.65794512 29.73858577
 44.67971503 40.53946207 43.01606062 21.19495244 29.44260754 38.61546288
 54.62382675 34.3835591  32.16279986 43.90398394 38.12583556 42.11477863
 38.57991027 47.31571582 24.25230822 43.90212223 37.00938055 51.87225879
 35.01575336 52.85394666 18.58400949 44.31868216 50.71386008 30.49709497
 36.84799956 40.02023321 36.48820604 46.32716905 45.67288742 33.92589451
 37.37366632 41.30619761 37.98736795 40.67353282 43.98514293 39.27886918
 33.66903596 43.55864756 39.57315436 35.24171608 53.05275556 32.48876414
 39.18448111 32.51011191 42.68455301 48.68826004 36.21989279 35.7829205
 46.29100964 30.36713199 44.50730338 33.11227494 45.16013623 59.35856136]","[57.80662131 59.64577263 70.16920823 73.10979326 42.04445415 75.60858307
 76.07438157 56.21148896 57.15459137 60.58233013 26.43770576 55.48637378
 66.1055286  49.41126698 37.5189722  44.49182833 70.76328826 44.95830944
 47.94441425 66.65703208 49.66132117 47.26543638 63.53074034 71.21028696
 59.44950759 40.6966407  56.57366556 41.20389143 59.39352811 55.43059355
 53.34023027 61.83345378 48.30714514 48.20455619 48.85266437 56.74697042
 53.60770309 60.19589049 63.07962068 52.88916297 44.30882001 50.07071612
 42.28264631 53.02434661 59.57450027 33.91638121 39.33028225 63.02440749
 43.33683928 39.39408067 54.96456334 36.35492501 43.81729405 40.80693247
 29.44161225 31.6385392  43.92683677 50.06045256 41.00338994 42.77847152]",121.11186,25.515974877936618,41.361602703665255,1,1,81.23610211469324
101.14215,121.11033,"[64.33781066 54.28461698 53.75044659 65.90816    73.81005578 62.39986507
 86.66612191 64.99925891 71.39271967 78.24663531 79.38456903 79.75411813
 74.74983463 60.40110593 85.47167342 59.68715819 62.23886414 63.29476279
 70.70756831 61.43362298 68.60774737 77.66063592 61.14674573 74.17697606
 75.86581529 66.19151215 70.34497057 61.30614494 77.28249873 52.98575044
 72.07241872 72.57194479 72.09290575 70.84925301 67.64813128 56.11085416
 71.1559622  70.544537   66.67882952 67.01359821 73.2643302  56.8418756
 71.02951376 56.76226772 59.6988915  62.52557049 72.69123485 73.19093164
 68.40823633 87.58641583 63.45102463 65.87797267 93.0602666  64.22020495
 72.28827749 73.53393239 61.99191449 81.46584526 59.80723961 77.8118554 ]","[37.37794027 35.29835956 45.69856727 22.87279143 34.83023688 59.48106767
 56.44262952 36.00198    47.0956582  42.49432482 35.09143057 49.42777318
 27.82020311 39.33533426 29.41767299 56.80056919 32.81293379 44.70409212
 32.47429797 26.25801968 37.98084827 22.85483235 40.80471365 41.22549232
 31.76936892 45.01701276 31.46212902 23.79096171 40.3461052  25.19886924
 38.29334039 42.59541672 34.13943616 52.03621336 32.60870959 42.89439591
 41.69572254 46.29887745 51.11336808 47.64532217 45.96766008 51.84383928
 22.38873457 37.55343831 42.8764689  34.18832808 43.90613358 34.1536533
 58.9925782  39.63762683 54.66350562 50.60644713 48.76252736 38.24075508
 40.69185325 37.23109779 39.29171813 41.0284976  45.31986012 54.60554445]","[50.34570433 34.642301   57.09124238 61.79579555 41.92634383 29.67912411
 60.38955836 50.35707516 46.79374586 66.94230244 47.33365105 73.9497432
 46.86657567 36.88944858 35.31494448 44.72097767 49.42349134 66.48316429
 63.10903312 44.85002946 59.47997671 40.59929194 54.90083719 70.94618545
 34.47071303 35.09594151 65.17483805 50.24405567 37.44834155 46.94137044
 42.20665382 49.14596246 31.97847433 59.9990916  40.78126899 61.7900912
 46.33798748 36.46815209 55.52833436 28.68075965 40.58122402 43.3037646
 57.69221861 22.34325279 35.84704266 60.84805454 45.39740772 22.21968025
 50.16169544 45.47577253 43.19667181 40.50695931 49.44818326 48.26644839
 75.63204286 30.51331018 49.2001526  50.07113979 30.54475996 45.39260649]",121.11033,44.11272418921007,43.46201472207598,0,1,76.47786555545196
93.77605,121.11721,"[59.15573077 74.83874441 69.75488677 67.48057651 71.79118665 72.83583838
 75.74042552 70.11095496 85.17881643 62.24659526 74.1379531  67.39616619
 68.94758962 84.29320632 65.45142396 76.33912765 72.72617977 61.30259477
 66.73602031 67.29317313 67.48120896 64.37104919 79.61175859 71.66274026
 77.38434591 65.97248285 67.42586203 64.94019118 74.30590025 61.67621624
 69.06485261 75.61862482 68.51813209 85.3330268  70.86075424 61.90527736
 78.06398242 61.54106439 63.66067159 65.15890811 77.60363722 77.76951363
 84.23339854 54.26173615 71.42734334 73.80200625 71.23671174 68.77329404
 69.23374704 67.34745805 62.29228298 56.9202831  67.24449385 57.65843987
 60.72518144 67.84832149 70.65447436 63.79156848 48.66253456 61.64522351]","[39.16712854 43.64627184 40.14080204 44.64512532 12.1090485  47.14650279
 42.74806529 38.68251052 50.17171997 45.83244751 36.75982923 38.91455241
 39.66467958 37.17788585 47.01049593 40.93710188 40.79900978 44.02851301
 25.35624036 43.1211159  41.92681098 61.54413452 47.63326772 15.34892499
 45.07749111 49.73809259 44.64139498 18.93092712 34.92135046 48.15104358
 38.99415625 35.99694719 45.006032   37.69029881 42.88450339 20.35994968
 43.10309271 40.1604666  49.70581651 45.66695432 43.67989333 38.17403886
 51.85828041 49.50693165 23.09999163 46.97827805 35.65460504 44.1331886
 42.27007471  9.21941864 22.81695105 48.40310905 40.9605855  22.00406629
 44.05272706 38.77764993 34.53238325 58.23854762 36.97918953 56.80429186]","[36.49765723 62.09708716 66.09798358 47.52807359 55.91814174 31.22310319
 50.54712296 36.81876354 48.44281859 53.9416258  70.21422482 55.59555132
 60.35480952 43.01920939 34.700695   45.73321262 37.12954428 67.35061782
 40.63937115 58.75982833 42.97478314 57.03704653 47.72087041 59.81453922
 62.41565254 50.76858723 54.35790207 28.81305383 29.92862881 59.04092917
 45.09174354 33.12260558 50.32112316 35.63179887 54.65565198 49.79042534
 50.24804053 50.19573983 42.84041439 45.58622419 54.94970965 55.88840066
 49.61848242 51.20986232 32.12398618 55.25463229 55.27680433 38.30835467
 36.38627828 56.00268881 40.71825143 23.07898783 52.33326048 48.2900373
 60.16009303 47.08392131 62.43934365 24.45522813 52.99789689 53.35531961]",121.11721,47.30690947223225,64.27574983961205,0,1,73.2062377504099
